workerid	trial_number	trial_type	distractor_proportion	feature	target_proportion	sentence_type	incorrect_clicks	species	incorrect_labels	genus	response	language	enjoyment	age	sex	assess	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject
8	5	familiarization	0.1	tail	0.5	NA	0	bird	[]	speff	speffs	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	6	sentences	0.5	tail	0.1	always	NA	bird	NA	wug	0.02	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	6	sentences	0.5	tail	0.1	generic	NA	bird	NA	wug	0.02	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	6	sentences	0.5	tail	0.1	negation	NA	bird	NA	wug	0.15	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	6	sentences	0.5	tail	0.1	sometimes	NA	bird	NA	wug	0.65	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	6	sentences	0.5	tail	0.1	usually	NA	bird	NA	wug	0.02	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	7	sentences	0.1	tail	0.5	generic	NA	bird	NA	speff	0.45	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	7	sentences	0.1	tail	0.5	usually	NA	bird	NA	speff	0.33	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	7	sentences	0.1	tail	0.5	negation	NA	bird	NA	speff	0.02	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	7	sentences	0.1	tail	0.5	always	NA	bird	NA	speff	0.02	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	7	sentences	0.1	tail	0.5	sometimes	NA	bird	NA	speff	1	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	8	familiarization	0.5	spots	0.9	NA	0	flower	[]	zop	zops	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	9	familiarization	0.9	spots	0.5	NA	0	flower	[]	hinx	hinxes	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	10	sentences	0.9	spots	0.5	sometimes	NA	flower	NA	hinx	0.99	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	10	sentences	0.9	spots	0.5	usually	NA	flower	NA	hinx	0.49	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	10	sentences	0.9	spots	0.5	generic	NA	flower	NA	hinx	0.4	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	10	sentences	0.9	spots	0.5	negation	NA	flower	NA	hinx	0.02	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	10	sentences	0.9	spots	0.5	always	NA	flower	NA	hinx	0.02	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	11	sentences	0.5	spots	0.9	always	NA	flower	NA	zop	0.02	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	11	sentences	0.5	spots	0.9	generic	NA	flower	NA	zop	0.04	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	11	sentences	0.5	spots	0.9	usually	NA	flower	NA	zop	0.02	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	11	sentences	0.5	spots	0.9	sometimes	NA	flower	NA	zop	0.47	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
8	11	sentences	0.5	spots	0.9	negation	NA	flower	NA	zop	0.02	English	2	30	Male	Yes	2	Windows	1024	1280	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	352YTHGROVD2KRG53MFTSD1H1UW4HN	8	Approved	Tue Jul 01 01:33:43 PDT 2014	Mon Jun 30 08:47:41 PDT 2014	Mon Jun 30 08:53:43 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
9	0	familiarization	0.5	crest	0.9	NA	0	bird	[]	blick	Blicks	English	2	33	Female	Yes	2	Mac	1080	1920	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3HOSI13XHZOY87UWA1XW4WGPMFXDD1	9	Approved	Tue Jul 01 01:33:46 PDT 2014	Mon Jun 30 08:49:15 PDT 2014	Mon Jun 30 08:53:46 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
9	1	familiarization	0.9	crest	0.5	NA	0	bird	[]	hoil	hoils	English	2	33	Female	Yes	2	Mac	1080	1920	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3HOSI13XHZOY87UWA1XW4WGPMFXDD1	9	Approved	Tue Jul 01 01:33:46 PDT 2014	Mon Jun 30 08:49:15 PDT 2014	Mon Jun 30 08:53:46 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
9	2	sentences	0.9	crest	0.5	always	NA	bird	NA	hoil	0.8	English	2	33	Female	Yes	2	Mac	1080	1920	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3HOSI13XHZOY87UWA1XW4WGPMFXDD1	9	Approved	Tue Jul 01 01:33:46 PDT 2014	Mon Jun 30 08:49:15 PDT 2014	Mon Jun 30 08:53:46 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
9	2	sentences	0.9	crest	0.5	generic	NA	bird	NA	hoil	0.57	English	2	33	Female	Yes	2	Mac	1080	1920	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3HOSI13XHZOY87UWA1XW4WGPMFXDD1	9	Approved	Tue Jul 01 01:33:46 PDT 2014	Mon Jun 30 08:49:15 PDT 2014	Mon Jun 30 08:53:46 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
9	2	sentences	0.9	crest	0.5	negation	NA	bird	NA	hoil	0.14	English	2	33	Female	Yes	2	Mac	1080	1920	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3HOSI13XHZOY87UWA1XW4WGPMFXDD1	9	Approved	Tue Jul 01 01:33:46 PDT 2014	Mon Jun 30 08:49:15 PDT 2014	Mon Jun 30 08:53:46 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
9	2	sentences	0.9	crest	0.5	sometimes	NA	bird	NA	hoil	0.48	English	2	33	Female	Yes	2	Mac	1080	1920	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3HOSI13XHZOY87UWA1XW4WGPMFXDD1	9	Approved	Tue Jul 01 01:33:46 PDT 2014	Mon Jun 30 08:49:15 PDT 2014	Mon Jun 30 08:53:46 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
9	2	sentences	0.9	crest	0.5	usually	NA	bird	NA	hoil	0.76	English	2	33	Female	Yes	2	Mac	1080	1920	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3HOSI13XHZOY87UWA1XW4WGPMFXDD1	9	Approved	Tue Jul 01 01:33:46 PDT 2014	Mon Jun 30 08:49:15 PDT 2014	Mon Jun 30 08:53:46 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
9	3	sentences	0.5	crest	0.9	negation	NA	bird	NA	blick	0.82	English	2	33	Female	Yes	2	Mac	1080	1920	Chrome	3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	33SBSXUPCZFHSPEBOJN7773QZ348XO	Alien Biodiversity Study 2C	An 8-minute experiment where we ask you about some "alien" species.	language research stanford fun cognitive science university	$0.60	Mon Jun 30 05:57:02 PDT 2014	15	0	0	15	Reviewable	NotReviewed	1 cond	1800	60000	Sun Jul 20 08:06:52 PDT 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3FTID4TN8LYHHAFLTCDWBA3CYHQLY5	3HOSI13XHZOY87UWA1XW4WGPMFXDD1	9	Approved	Tue Jul 01 01:33:46 PDT 2014	Mon Jun 30 08:49:15 PDT 2014	Mon Jun 30 08:53:46 PDT 2014	Mon Jun 30 09:47:59 PDT 2014				
